Sigla Empresa,Nombre,Fecha,A¤o,N£mero de Mes,Origen,Nombre.1,Ciudad Origen,Pais Origen,Destino,Nombre.2,Ciudad Destino,Pais Destino,Tr fico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg),Tr fico (N/I) 2,Tipo Vuelo 2,Tipo Vuelo (Regular - No Regular),Mes
CMP,COPA AIRLINES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,VVI,VIRU VIRU INTL,VIRU VIRU,BOLIVIA,I,R,83,976,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YUL,MONTRAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,I,R,93,"1,321",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,89,"1,768",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,61,"1,219",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,9,178,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,173,"2,567",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,74,"1,610",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,79,932,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,701,"16,294",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,PEI,PEREIRA - MATECA¥A,PEREIRA,COLOMBIA,I,R,71,"1,432",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,71,415,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,16,188,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,4,33,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,454,"3,907",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,44,571,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,149,"1,078",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,CUC,CAMILO DAZA,SAN JOS DE C?CUTA,COLOMBIA,I,R,109,"1,317",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,72,898,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,PEI,PEREIRA - MATECA¥A,PEREIRA,COLOMBIA,I,R,42,590,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,3,18,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,13,210,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,118,"2,084",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,59,"1,307",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,97,"1,195",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,112,"1,682",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,4,42,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,8,108,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,18,208,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,4,93,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,12,34,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,CUC,CAMILO DAZA,SAN JOS DE C?CUTA,COLOMBIA,I,R,1,37,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,22,260,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,ASU,SILVIO PETTIROSSI INTL,ASUNCION,PARAGUAY,I,R,85,"1,299",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,ATL,HARTSFIELD JACKSON ATLANTA INTL,ATLANTA,ESTADOS UNIDOS,I,R,125,"2,245",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,AUA,REINA BEATRIX INTL,ARUBA,ANTILLAS HOLANDESAS,I,R,230,"2,362",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,AUS,AUSTIN/ROBERT/MUELLER MUNICIPA,TEXAS,ESTADOS UNIDOS,I,R,120,"1,580",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,BGI,GRANTLEY ADAMS INTL,BRIDGENTOWN,BARBADOS,I,R,28,512,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,N,R,5,66,Nacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,I,R,134,"2,474",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,I,R,59,"1,110",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,I,R,73,"1,183",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,I,R,7,288,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,CNF,TANCREDO NEVES,BELO HORIZONTE,BRASIL,I,R,63,"1,146",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,COR,"CORDOBA, CBA",CORDOBA,ARGENTINA,I,R,23,358,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,280,"2,149",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,I,R,193,"1,940",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,DAV,ENRIQUE MALEK,DAVID,PANAMA,I,R,60,666,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,I,R,97,"1,788",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,EZE,MINISTRO PISTARINI,EZEIZA,ARGENTINA,I,R,212,"3,921",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,I,R,201,"2,092",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,FLN,HERCILIO LUZ,SAO PAULO,BRASIL,I,R,13,133,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,GDL,DON MIGUEL HIDALGO Y COSTILLA INTL,GUADALAJARA,MEXICO,I,R,86,"1,092",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,GEO,TIMERHI,GEORGETOWN,GUYANA,I,R,5,184,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,I,R,175,"1,568",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,GRU,GUARULHOS,SAO PAULO,BRASIL,I,R,294,"3,898",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,GUA,LA AURORA,GUATEMALA,GUATEMALA,I,R,354,"4,083",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,GYE,SIMON BOLIVAR,GUAYAQUIL,ECUADOR,I,R,152,"1,629",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,HAV,JOSE MARTI INTL,HABANA,CUBA,I,R,128,"2,339",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,IAD,DULLES INTL D.C.,WASHINGTON,ESTADOS UNIDOS,I,R,219,"3,893",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,JFK,JOHN F KENNEDY INTL,NEW YORK,ESTADOS UNIDOS,I,R,694,"12,489",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,KIN,NORMAN MANLEY INTL,KINGSTON,JAMAICA,I,R,15,127,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,LAS,LAS VEGAS,LAS VEGAS,ESTADOS UNIDOS,I,R,87,"1,519",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,LAX,LOS ANGELES INTL,LOS ANGELES,ESTADOS UNIDOS,I,R,377,"6,490",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,116,"1,333",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MAO,EDUARDO GOMES INTL,MANAUS,BRASIL,I,R,14,231,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MBJ,SANGSTER INTL,MONTEJO BAY,JAMAICA,I,R,35,252,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MCO,HERDON,ORLANDO,ESTADOS UNIDOS,I,R,"1,563","21,095",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,1,0,Nacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MDZ,EL PLUMILLERO,MENDOZA,ARGENTINA,I,R,22,270,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MEC,ELOY ALFARO INTL,MANTA,ECUADOR,I,R,17,250,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,804,"8,773",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MGA,MANAGUA INTL,MANAGUA,NICARAGUA,I,R,38,342,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,755,"8,615",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MTY,GENERAL MARIANO ESCOBEDO INTL,MONTERREY,MEXICO,I,R,85,"1,159",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,MVD,CARRASCO,MONTEVIDEO,URUGUAY,I,R,144,"2,370",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,NAS,NASSAU INTL,NASSAU,BAHAMAS,I,R,109,"1,912",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,ORD,O .HARE,CHICAGO,ESTADOS UNIDOS,I,R,263,"4,803",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,PBM,PARAMARIBO,PARAMARIBO,SURINAME,I,R,9,166,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,POA,SALGADO FHILO,PORTO ALEGRE,BRASIL,I,R,37,698,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,POS,PIARCO,PUERTO ESPANA,TRINIDAD Y TOBAGO,I,R,24,370,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,"3,973","47,587",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,595,"3,824",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,RDU,"DURHAM, NC.",RALEIGH,ESTADOS UNIDOS,I,R,118,"2,110",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,ROS,ROSARIO SF,ROSARIO,ARGENTINA,I,R,13,199,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,I,R,37,422,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SAP,LA MESA,SAN PEDRO SULA,HONDURAS,I,R,40,527,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SCL,ARTURO MERINO BENITEZ INTL,SANTIAGO,CHILE,I,R,718,"10,526",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,I,R,531,"5,451",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SFO,"SAN FRANCISCO / INTL, CA.",SAN FRANCISCO,ESTADOS UNIDOS,I,R,138,"2,622",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,I,R,260,"3,414",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PUERTO RICO,I,R,247,"3,245",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,SXM,PRINCESS JULIANA INTL,SAN MARTIN,ANTILLAS HOLANDESAS,I,R,164,"3,127",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,TPA,TAMPA INTL,TAMPA,ESTADOS UNIDOS,I,R,267,"4,362",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,UIO,AEROPUERTO INTERNACIONAL MARISCAL S,QUITO,ECUADOR,I,R,118,"1,212",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,VVI,VIRU VIRU INTL,VIRU VIRU,BOLIVIA,I,R,12,178,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,YUL,MONTRAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,I,R,133,"3,205",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,121,"2,570",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CNF,TANCREDO NEVES,BELO HORIZONTE,BRASIL,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,174,977,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CNF,TANCREDO NEVES,BELO HORIZONTE,BRASIL,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,6,85,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CNF,TANCREDO NEVES,BELO HORIZONTE,BRASIL,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,342,"3,193",Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CNF,TANCREDO NEVES,BELO HORIZONTE,BRASIL,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,21,463,Internacional,Regular,Regular,marzo
